Step	Loss	Loss per Cell	 Change 
3294	302912000.000000	4374.243652	1.998047
3295	302772928.000000	4372.235352	2.008301
3296	302633568.000000	4370.223145	2.012207
3297	302495200.000000	4368.224609	1.998535
3298	302357696.000000	4366.239258	1.985352
3299	302219488.000000	4364.243164	1.996094
3300	302081632.000000	4362.252441	1.990723
3301	301943584.000000	4360.259277	1.993164
3302	301805568.000000	4358.266113	1.993164
3303	301668672.000000	4356.289062	1.977051
3304	301531584.000000	4354.309570	1.979492
3305	301394176.000000	4352.325195	1.984375
3306	301256928.000000	4350.343262	1.981934
3307	301119680.000000	4348.361328	1.981934
3308	300983136.000000	4346.389648	1.971680
3309	300846272.000000	4344.413086	1.976562
3310	300709344.000000	4342.436035	1.977051
3311	300572608.000000	4340.461426	1.974609
3312	300435872.000000	4338.486816	1.974609
3313	300299968.000000	4336.524414	1.962402
3314	300163456.000000	4334.552734	1.971680
3315	300027136.000000	4332.584473	1.968262
3316	299890528.000000	4330.611816	1.972656
3317	299754656.000000	4328.649414	1.962402
3318	299619584.000000	4326.699219	1.950195
3319	299483616.000000	4324.735840	1.963379
3320	299347904.000000	4322.775879	1.959961
3321	299212448.000000	4320.819824	1.956055
3322	299076832.000000	4318.861328	1.958496
3323	298941856.000000	4316.912109	1.949219
3324	298806368.000000	4314.955566	1.956543
3325	298670912.000000	4312.999512	1.956055
3326	298535776.000000	4311.048340	1.951172
3327	298400704.000000	4309.097656	1.950684
3328	298266016.000000	4307.152832	1.944824
3329	298131968.000000	4305.216797	1.936035
3330	297997376.000000	4303.273438	1.943359
3331	297862944.000000	4301.332031	1.941406
3332	297728800.000000	4299.395020	1.937012
3333	297594816.000000	4297.459961	1.935059
3334	297460544.000000	4295.520996	1.938965
3335	297325952.000000	4293.577637	1.943359
3336	297192000.000000	4291.643066	1.934570
3337	297058528.000000	4289.715820	1.927246
3338	296924704.000000	4287.783203	1.932617
3339	296790848.000000	4285.850098	1.933105
3340	296657408.000000	4283.923340	1.926758
3341	296523904.000000	4281.995605	1.927734
3342	296390944.000000	4280.075195	1.920410
3343	296257952.000000	4278.154785	1.920410
3344	296124992.000000	4276.234863	1.919922
3345	295991872.000000	4274.312500	1.922363
3346	295858976.000000	4272.393555	1.918945
3347	295726176.000000	4270.475586	1.917969
3348	295593920.000000	4268.565918	1.909668
3349	295461568.000000	4266.654785	1.911133
3350	295329248.000000	4264.743652	1.911133
3351	295196512.000000	4262.827148	1.916504
3352	295064576.000000	4260.921875	1.905273
3353	294932544.000000	4259.015137	1.906738
3354	294800640.000000	4257.110352	1.904785
3355	294668480.000000	4255.202148	1.908203
3356	294536736.000000	4253.299316	1.902832
3357	294405632.000000	4251.406250	1.893066
3358	294273920.000000	4249.504395	1.901855
3359	294142336.000000	4247.604004	1.900391
3360	294011360.000000	4245.712891	1.891113
3361	293879584.000000	4243.809570	1.903320
3362	293748928.000000	4241.922852	1.886719
3363	293617600.000000	4240.026367	1.896484
3364	293486400.000000	4238.131836	1.894531
3365	293356032.000000	4236.249512	1.882324
3366	293225344.000000	4234.362305	1.887207
3367	293094912.000000	4232.478516	1.883789
3368	292964928.000000	4230.601562	1.876953
3369	292834464.000000	4228.717773	1.883789
3370	292704448.000000	4226.839844	1.877930
3371	292574208.000000	4224.959473	1.880371
3372	292444960.000000	4223.092773	1.866699
3373	292314496.000000	4221.208984	1.883789
3374	292184320.000000	4219.329102	1.879883
3375	292054496.000000	4217.454590	1.874512
3376	291925056.000000	4215.584961	1.869629
3377	291795872.000000	4213.719727	1.865234
3378	291665632.000000	4211.838867	1.880859
3379	291536352.000000	4209.972168	1.866699
3380	291407328.000000	4208.108887	1.863281
3381	291278080.000000	4206.242188	1.866699
3382	291149728.000000	4204.388672	1.853516
3383	291020896.000000	4202.528320	1.860352
3384	290891776.000000	4200.664062	1.864258
3385	290763392.000000	4198.810059	1.854004
3386	290634592.000000	4196.950195	1.859863
3387	290506272.000000	4195.097168	1.853027
3388	290378656.000000	4193.253906	1.843262
3389	290250624.000000	4191.405273	1.848633
3390	290122784.000000	4189.559082	1.846191
3391	289994784.000000	4187.710938	1.848145
3392	289867360.000000	4185.870605	1.840332
3393	289739168.000000	4184.019531	1.851074
3394	289611072.000000	4182.169922	1.849609
3395	289483360.000000	4180.325684	1.844238
3396	289356160.000000	4178.488770	1.836914
3397	289229024.000000	4176.652832	1.835938
3398	289101728.000000	4174.814453	1.838379
3399	288974368.000000	4172.975098	1.839355
3400	288847296.000000	4171.140137	1.834961
3401	288720000.000000	4169.302246	1.837891
3402	288593920.000000	4167.481445	1.820801
3403	288467040.000000	4165.649414	1.832031
3404	288340320.000000	4163.819336	1.830078
3405	288213472.000000	4161.987305	1.832031
3406	288087168.000000	4160.163574	1.823730
3407	287961248.000000	4158.345215	1.818359
3408	287835360.000000	4156.527344	1.817871
3409	287708928.000000	4154.701660	1.825684
3410	287583360.000000	4152.888184	1.813477
3411	287457728.000000	4151.074219	1.813965
3412	287332320.000000	4149.263184	1.811035
3413	287206464.000000	4147.445801	1.817383
3414	287080448.000000	4145.625977	1.819824
3415	286954272.000000	4143.803711	1.822266
3416	286829184.000000	4141.997559	1.806152
3417	286703680.000000	4140.185059	1.812500
3418	286578336.000000	4138.375000	1.810059
3419	286453344.000000	4136.570312	1.804688
3420	286328192.000000	4134.762695	1.807617
3421	286203744.000000	4132.965820	1.796875
3422	286079200.000000	4131.167480	1.798340
3423	285954208.000000	4129.362305	1.805176
3424	285829952.000000	4127.567871	1.794434
3425	285704608.000000	4125.757812	1.810059
3426	285580704.000000	4123.968750	1.789062
3427	285456672.000000	4122.177734	1.791016
3428	285332512.000000	4120.384766	1.792969
3429	285208512.000000	4118.593750	1.791016
3430	285084576.000000	4116.804199	1.789551
3431	284961216.000000	4115.022949	1.781250
3432	284837152.000000	4113.231445	1.791504
3433	284713408.000000	4111.444336	1.787109
3434	284589856.000000	4109.660156	1.784180
3435	284465920.000000	4107.870605	1.789551
3436	284342496.000000	4106.087891	1.782715
3437	284219008.000000	4104.304688	1.783203
3438	284096032.000000	4102.528809	1.775879
3439	283973056.000000	4100.752930	1.775879
3440	283849856.000000	4098.974121	1.778809
3441	283727488.000000	4097.207031	1.767090
3442	283604992.000000	4095.437988	1.769043
3443	283482016.000000	4093.662354	1.775635
3444	283359648.000000	4091.895264	1.767090
3445	283236352.000000	4090.114746	1.780518
3446	283114240.000000	4088.351318	1.763428
3447	282992384.000000	4086.591553	1.759766
3448	282870496.000000	4084.831543	1.760010
3449	282748544.000000	4083.070312	1.761230
3450	282626592.000000	4081.309326	1.760986
3451	282504832.000000	4079.551025	1.758301
3452	282382272.000000	4077.781250	1.769775
3453	282260224.000000	4076.018799	1.762451
3454	282138592.000000	4074.262207	1.756592
3455	282016736.000000	4072.502686	1.759521
3456	281895328.000000	4070.749512	1.753174
3457	281773984.000000	4068.997070	1.752441
3458	281653504.000000	4067.257324	1.739746
3459	281532192.000000	4065.505615	1.751709
3460	281411168.000000	4063.757812	1.747803
3461	281290400.000000	4062.013916	1.743896
3462	281169440.000000	4060.267090	1.746826
3463	281048608.000000	4058.522217	1.744873
3464	280927872.000000	4056.778809	1.743408
3465	280807168.000000	4055.035645	1.743164
3466	280686528.000000	4053.293701	1.741943
3467	280566208.000000	4051.556152	1.737549
3468	280446272.000000	4049.824219	1.731934
3469	280326080.000000	4048.088379	1.735840
3470	280206656.000000	4046.364014	1.724365
3471	280086368.000000	4044.626953	1.737061
3472	279966208.000000	4042.891602	1.735352
3473	279845952.000000	4041.155029	1.736572
3474	279726304.000000	4039.427246	1.727783
3475	279606624.000000	4037.698975	1.728271
3476	279486720.000000	4035.967529	1.731445
3477	279367168.000000	4034.241211	1.726318
3478	279248032.000000	4032.520752	1.720459
3479	279128640.000000	4030.796631	1.724121
3480	279009888.000000	4029.081787	1.714844
3481	278890624.000000	4027.359619	1.722168
3482	278771616.000000	4025.641113	1.718506
3483	278653312.000000	4023.932617	1.708496
3484	278534624.000000	4022.218750	1.713867
3485	278415936.000000	4020.504883	1.713867
3486	278297312.000000	4018.791748	1.713135
3487	278178784.000000	4017.080078	1.711670
3488	278060256.000000	4015.368652	1.711426
3489	277941952.000000	4013.660156	1.708496
3490	277823648.000000	4011.951660	1.708496
3491	277705120.000000	4010.240234	1.711426
3492	277586688.000000	4008.530029	1.710205
3493	277468448.000000	4006.822510	1.707520
3494	277350656.000000	4005.121582	1.700928
3495	277232480.000000	4003.415039	1.706543
3496	277114912.000000	4001.717285	1.697754
3497	276997472.000000	4000.021240	1.696045
3498	276879776.000000	3998.321533	1.699707
3499	276762400.000000	3996.626709	1.694824
3500	276645440.000000	3994.937744	1.688965
3501	276528256.000000	3993.245361	1.692383
3502	276411200.000000	3991.555176	1.690186
3503	276293600.000000	3989.856934	1.698242
3504	276176224.000000	3988.161865	1.695068
3505	276058752.000000	3986.465576	1.696289
3506	275942464.000000	3984.786377	1.679199
3507	275825472.000000	3983.096924	1.689453
3508	275708928.000000	3981.413818	1.683105
3509	275592800.000000	3979.736816	1.677002
3510	275476320.000000	3978.054932	1.681885
3511	275360000.000000	3976.375000	1.679932
3512	275243808.000000	3974.697266	1.677734
3513	275127232.000000	3973.013672	1.683594
3514	275011104.000000	3971.336914	1.676758
3515	274894176.000000	3969.648193	1.688721
3516	274777792.000000	3967.967773	1.680420
3517	274662400.000000	3966.301270	1.666504
3518	274546368.000000	3964.625732	1.675537
3519	274430816.000000	3962.957031	1.668701
3520	274315232.000000	3961.288086	1.668945
3521	274200032.000000	3959.624512	1.663574
3522	274085088.000000	3957.964600	1.659912
3523	273969024.000000	3956.288574	1.676025
3524	273853728.000000	3954.623535	1.665039
3525	273738176.000000	3952.954834	1.668701
3526	273623008.000000	3951.291748	1.663086
3527	273508224.000000	3949.634277	1.657471
3528	273393728.000000	3947.980957	1.653320
3529	273278688.000000	3946.319580	1.661377
3530	273163808.000000	3944.660645	1.658936
3531	273049152.000000	3943.004883	1.655762
3532	272934880.000000	3941.354736	1.650146
3533	272820096.000000	3939.697266	1.657471
3534	272705248.000000	3938.038818	1.658447
3535	272590816.000000	3936.386230	1.652588
3536	272476544.000000	3934.736084	1.650146
3537	272362304.000000	3933.086426	1.649658
3538	272248480.000000	3931.442871	1.643555
3539	272134688.000000	3929.799561	1.643311
3540	272020736.000000	3928.154053	1.645508
3541	271907360.000000	3926.516846	1.637207
3542	271793824.000000	3924.877197	1.639648
3543	271680160.000000	3923.235840	1.641357
3544	271566176.000000	3921.589844	1.645996
3545	271453088.000000	3919.956787	1.633057
3546	271340064.000000	3918.324707	1.632080
3547	271226784.000000	3916.688721	1.635986
3548	271113920.000000	3915.059082	1.629639
3549	271000576.000000	3913.422119	1.636963
3550	270887456.000000	3911.788818	1.633301
3551	270774752.000000	3910.161133	1.627686
3552	270661824.000000	3908.530518	1.630615
3553	270548864.000000	3906.899170	1.631348
3554	270435712.000000	3905.265137	1.634033
3555	270323520.000000	3903.645020	1.620117
3556	270211872.000000	3902.032959	1.612061
3557	270099424.000000	3900.408936	1.624023
3558	269987200.000000	3898.788330	1.620605
3559	269875328.000000	3897.172852	1.615479
3560	269763072.000000	3895.551758	1.621094
3561	269651360.000000	3893.938721	1.613037
3562	269539456.000000	3892.322754	1.615967
3563	269427712.000000	3890.708984	1.613770
3564	269315648.000000	3889.090820	1.618164
3565	269204224.000000	3887.481689	1.609131
3566	269092992.000000	3885.875488	1.606201
3567	268981632.000000	3884.267334	1.608154
3568	268870496.000000	3882.662598	1.604736
3569	268759008.000000	3881.052490	1.610107
3570	268647744.000000	3879.445801	1.606689
3571	268536864.000000	3877.844727	1.601074
3572	268426080.000000	3876.244873	1.599854
3573	268315280.000000	3874.644775	1.600098
3574	268203904.000000	3873.036377	1.608398
3575	268093696.000000	3871.445068	1.591309
3576	267983424.000000	3869.852539	1.592529
3577	267872720.000000	3868.253906	1.598633
3578	267762448.000000	3866.661621	1.592285
3579	267651552.000000	3865.060059	1.601562
3580	267541568.000000	3863.471924	1.588135
3581	267431568.000000	3861.883545	1.588379
3582	267320928.000000	3860.285645	1.597900
3583	267211056.000000	3858.699219	1.586426
3584	267100784.000000	3857.106689	1.592529
3585	266991120.000000	3855.523193	1.583496
3586	266881648.000000	3853.942383	1.580811
3587	266771904.000000	3852.357422	1.584961
3588	266662496.000000	3850.777588	1.579834
3589	266552832.000000	3849.193848	1.583740
3590	266443664.000000	3847.617432	1.576416
3591	266334592.000000	3846.042480	1.574951
3592	266224816.000000	3844.457275	1.585205
3593	266115280.000000	3842.875488	1.581787
3594	266006112.000000	3841.299072	1.576416
3595	265897696.000000	3839.733398	1.565674
3596	265789216.000000	3838.166748	1.566650
3597	265680272.000000	3836.593506	1.573242
3598	265571792.000000	3835.027100	1.566406
3599	265462544.000000	3833.449463	1.577637
3600	265354416.000000	3831.887939	1.561523
3601	265245824.000000	3830.319824	1.568115
3602	265136704.000000	3828.744141	1.575684
3603	265028128.000000	3827.176270	1.567871
3604	264919520.000000	3825.607910	1.568359
3605	264811456.000000	3824.047363	1.560547
3606	264703760.000000	3822.492188	1.555176
3607	264596096.000000	3820.937500	1.554688
3608	264488528.000000	3819.384033	1.553467
3609	264380544.000000	3817.824707	1.559326
3610	264272720.000000	3816.267578	1.557129
3611	264164704.000000	3814.707764	1.559814
3612	264056944.000000	3813.151611	1.556152
3613	263948880.000000	3811.591309	1.560303
3614	263841216.000000	3810.036377	1.554932
3615	263734400.000000	3808.493896	1.542480
3616	263626800.000000	3806.940186	1.553711
3617	263519856.000000	3805.395752	1.544434
3618	263412768.000000	3803.849365	1.546387
3619	263305440.000000	3802.299561	1.549805
3620	263198432.000000	3800.754150	1.545410
3621	263091568.000000	3799.211182	1.542969
3622	262984752.000000	3797.668701	1.542480
3623	262878112.000000	3796.128662	1.540039
3624	262771760.000000	3794.592773	1.535889
3625	262665424.000000	3793.057373	1.535400
3626	262558592.000000	3791.514648	1.542725
3627	262452416.000000	3789.981201	1.533447
3628	262345760.000000	3788.441162	1.540039
3629	262239200.000000	3786.902344	1.538818
3630	262132864.000000	3785.366699	1.535645
3631	262026560.000000	3783.831787	1.534912
3632	261920624.000000	3782.302002	1.529785
3633	261814160.000000	3780.764404	1.537598
3634	261708496.000000	3779.238525	1.525879
3635	261602672.000000	3777.710449	1.528076
3636	261497296.000000	3776.188721	1.521729
3637	261391888.000000	3774.666504	1.522217
3638	261286368.000000	3773.142822	1.523682
3639	261180992.000000	3771.621094	1.521729
3640	261075600.000000	3770.099121	1.521973
3641	260969872.000000	3768.572510	1.526611
3642	260864848.000000	3767.055908	1.516602
3643	260759520.000000	3765.534912	1.520996
3644	260654288.000000	3764.015137	1.519775
3645	260549584.000000	3762.503174	1.511963
3646	260444496.000000	3760.985596	1.517578
3647	260339904.000000	3759.475342	1.510254
3648	260235248.000000	3757.963867	1.511475
3649	260130576.000000	3756.452393	1.511475
3650	260025984.000000	3754.942139	1.510254
3651	259921376.000000	3753.431396	1.510742
3652	259816832.000000	3751.921875	1.509521
3653	259712352.000000	3750.413086	1.508789
3654	259608832.000000	3748.918213	1.494873
3655	259504672.000000	3747.414062	1.504150
3656	259400640.000000	3745.911621	1.502441
3657	259296800.000000	3744.412109	1.499512
3658	259192704.000000	3742.908936	1.503174
3659	259088960.000000	3741.410889	1.498047
3660	258984832.000000	3739.907227	1.503662
3661	258880336.000000	3738.398193	1.509033
3662	258776832.000000	3736.903564	1.494629
3663	258673168.000000	3735.406494	1.497070
3664	258570192.000000	3733.919434	1.487061
3665	258466960.000000	3732.428711	1.490723
3666	258364032.000000	3730.942383	1.486328
3667	258261088.000000	3729.455811	1.486572
3668	258157936.000000	3727.966309	1.489502
3669	258054912.000000	3726.478516	1.487793
3670	257952224.000000	3724.995605	1.482910
3671	257848880.000000	3723.503418	1.492188
3672	257745536.000000	3722.010986	1.492432
3673	257642256.000000	3720.519531	1.491455
3674	257539840.000000	3719.040527	1.479004
3675	257437056.000000	3717.556396	1.484131
3676	257334736.000000	3716.078613	1.477783
3677	257232304.000000	3714.599609	1.479004
3678	257129472.000000	3713.114502	1.485107
3679	257026720.000000	3711.630859	1.483643
3680	256924656.000000	3710.156982	1.473877
3681	256822496.000000	3708.681641	1.475342
3682	256720848.000000	3707.213867	1.467773
3683	256619136.000000	3705.745117	1.468750
3684	256517792.000000	3704.281494	1.463623
3685	256416000.000000	3702.811523	1.469971
3686	256313840.000000	3701.336426	1.475098
3687	256211936.000000	3699.864746	1.471680
3688	256109344.000000	3698.383301	1.481445
3689	256007392.000000	3696.911133	1.472168
3690	255905440.000000	3695.438721	1.472412
3691	255803712.000000	3693.969727	1.468994
3692	255702144.000000	3692.503174	1.466553
3693	255601104.000000	3691.043945	1.459229
3694	255499968.000000	3689.583496	1.460449
3695	255398912.000000	3688.124268	1.459229
3696	255298160.000000	3686.669189	1.455078
3697	255197264.000000	3685.212158	1.457031
3698	255096096.000000	3683.751221	1.460938
3699	254995424.000000	3682.297607	1.453613
3700	254894464.000000	3680.839600	1.458008
3701	254793584.000000	3679.382812	1.456787
3702	254692400.000000	3677.921631	1.461182
3703	254591520.000000	3676.464844	1.456787
3704	254491280.000000	3675.017334	1.447510
3705	254390752.000000	3673.565674	1.451660
3706	254290192.000000	3672.113525	1.452148
3707	254189984.000000	3670.666504	1.447021
3708	254089264.000000	3669.211914	1.454590
3709	253989504.000000	3667.771484	1.440430
3710	253888912.000000	3666.318848	1.452637
3711	253788064.000000	3664.862549	1.456299
3712	253687712.000000	3663.413330	1.449219
3713	253588416.000000	3661.979492	1.433838
3714	253488704.000000	3660.539551	1.439941
3715	253389232.000000	3659.103027	1.436523
3716	253289760.000000	3657.666748	1.436279
3717	253190112.000000	3656.227783	1.438965
3718	253090400.000000	3654.787842	1.439941
3719	252990944.000000	3653.351562	1.436279
3720	252891248.000000	3651.911865	1.439697
3721	252792096.000000	3650.479980	1.431885
3722	252692320.000000	3649.039307	1.440674
3723	252593360.000000	3647.610107	1.429199
3724	252494448.000000	3646.181885	1.428223
3725	252395536.000000	3644.753418	1.428467
3726	252296560.000000	3643.324219	1.429199
3727	252197184.000000	3641.889160	1.435059
3728	252098112.000000	3640.458496	1.430664
3729	251999424.000000	3639.033447	1.425049
3730	251899984.000000	3637.597412	1.436035
3731	251801216.000000	3636.171143	1.426270
3732	251702544.000000	3634.746338	1.424805
3733	251604224.000000	3633.326416	1.419922
3734	251505936.000000	3631.907227	1.419189
3735	251407872.000000	3630.490967	1.416260
3736	251309808.000000	3629.074951	1.416016
3737	251211712.000000	3627.658447	1.416504
3738	251113216.000000	3626.236084	1.422363
3739	251015504.000000	3624.824951	1.411133
3740	250916960.000000	3623.401855	1.423096
3741	250818576.000000	3621.981201	1.420654
3742	250720480.000000	3620.564697	1.416504
3743	250622896.000000	3619.155518	1.409180
3744	250525376.000000	3617.747314	1.408203
3745	250428096.000000	3616.342529	1.404785
3746	250331008.000000	3614.940430	1.402100
3747	250233376.000000	3613.530518	1.409912
3748	250135904.000000	3612.123047	1.407471
3749	250038656.000000	3610.718750	1.404297
3750	249940416.000000	3609.300049	1.418701
3751	249842384.000000	3607.884277	1.415771
3752	249745520.000000	3606.485596	1.398682
3753	249648416.000000	3605.083252	1.402344
3754	249551488.000000	3603.683594	1.399658
3755	249454624.000000	3602.284912	1.398682
3756	249357952.000000	3600.888916	1.395996
3757	249261280.000000	3599.492920	1.395996
3758	249164448.000000	3598.094482	1.398438
3759	249067920.000000	3596.700684	1.393799
3760	248971328.000000	3595.305664	1.395020
3761	248874768.000000	3593.911377	1.394287
3762	248778336.000000	3592.518799	1.392578
3763	248682496.000000	3591.134766	1.384033
3764	248586208.000000	3589.744385	1.390381
3765	248489872.000000	3588.353271	1.391113
3766	248393136.000000	3586.956299	1.396973
3767	248296896.000000	3585.566406	1.389893
3768	248200800.000000	3584.178711	1.387695
3769	248104640.000000	3582.790283	1.388428
3770	248008528.000000	3581.402344	1.387939
3771	247912480.000000	3580.015381	1.386963
3772	247817040.000000	3578.637207	1.378174
3773	247721328.000000	3577.254883	1.382324
3774	247626272.000000	3575.882324	1.372559
3775	247530720.000000	3574.502441	1.379883
3776	247434896.000000	3573.118652	1.383789
3777	247339184.000000	3571.736572	1.382080
3778	247243792.000000	3570.359131	1.377441
3779	247148416.000000	3568.981689	1.377441
3780	247053280.000000	3567.607910	1.373779
3781	246957680.000000	3566.227295	1.380615
3782	246862944.000000	3564.859375	1.367920
3783	246768176.000000	3563.490723	1.368652
3784	246673392.000000	3562.122070	1.368652
3785	246578528.000000	3560.752197	1.369873
3786	246483584.000000	3559.381104	1.371094
3787	246389056.000000	3558.016113	1.364990
3788	246294304.000000	3556.647705	1.368408
3789	246199200.000000	3555.274414	1.373291
3790	246104512.000000	3553.906982	1.367432
3791	246010288.000000	3552.546387	1.360596
3792	245915504.000000	3551.177734	1.368652
3793	245821056.000000	3549.813721	1.364014
3794	245726912.000000	3548.454346	1.359375
3795	245632704.000000	3547.093994	1.360352
3796	245538592.000000	3545.734863	1.359131
3797	245444176.000000	3544.371338	1.363525
3798	245350272.000000	3543.015381	1.355957
3799	245256656.000000	3541.663574	1.351807
3800	245162624.000000	3540.305664	1.357910
3801	245069040.000000	3538.954102	1.351562
3802	244975584.000000	3537.604736	1.349365
3803	244882064.000000	3536.254150	1.350586
3804	244788512.000000	3534.903320	1.350830
3805	244694704.000000	3533.548584	1.354736
3806	244601136.000000	3532.197266	1.351318
3807	244507808.000000	3530.849609	1.347656
3808	244414416.000000	3529.500977	1.348633
3809	244320464.000000	3528.144287	1.356689
3810	244226880.000000	3526.792969	1.351318
3811	244133968.000000	3525.451172	1.341797
3812	244040832.000000	3524.106201	1.344971
3813	243947856.000000	3522.763672	1.342529
3814	243854944.000000	3521.421875	1.341797
3815	243762288.000000	3520.083984	1.337891
3816	243669936.000000	3518.750244	1.333740
3817	243577536.000000	3517.416016	1.334229
3818	243484448.000000	3516.071777	1.344238
3819	243391808.000000	3514.733887	1.337891
3820	243299104.000000	3513.395264	1.338623
3821	243206448.000000	3512.057129	1.338135
3822	243114112.000000	3510.723877	1.333252
3823	243021728.000000	3509.389648	1.334229
3824	242929440.000000	3508.057129	1.332520
3825	242837296.000000	3506.726318	1.330811
3826	242745536.000000	3505.401367	1.324951
3827	242653840.000000	3504.077148	1.324219
3828	242561296.000000	3502.740723	1.336426
3829	242468960.000000	3501.407471	1.333252
3830	242377088.000000	3500.080811	1.326660
3831	242285344.000000	3498.755859	1.324951
3832	242193136.000000	3497.424316	1.331543
3833	242101680.000000	3496.103516	1.320801
3834	242010384.000000	3494.785156	1.318359
3835	241919072.000000	3493.466553	1.318604
3836	241827680.000000	3492.146973	1.319580
3837	241736288.000000	3490.827148	1.319824
3838	241644560.000000	3489.502441	1.324707
3839	241553232.000000	3488.183594	1.318848
3840	241462112.000000	3486.867920	1.315674
3841	241371552.000000	3485.560059	1.307861
3842	241280480.000000	3484.244873	1.315186
3843	241189344.000000	3482.928955	1.315918
3844	241098240.000000	3481.613281	1.315674
3845	241006976.000000	3480.295410	1.317871
3846	240916144.000000	3478.983643	1.311768
3847	240825376.000000	3477.673096	1.310547
3848	240734336.000000	3476.358398	1.314697
3849	240643440.000000	3475.045654	1.312744
3850	240553408.000000	3473.745605	1.300049
3851	240462624.000000	3472.434570	1.311035
3852	240372256.000000	3471.129639	1.304932
3853	240282368.000000	3469.831543	1.298096
3854	240192128.000000	3468.528564	1.302979
3855	240101632.000000	3467.221680	1.306885
3856	240011360.000000	3465.917969	1.303711
3857	239921664.000000	3464.622803	1.295166
3858	239831776.000000	3463.324707	1.298096
3859	239741216.000000	3462.017090	1.307617
3860	239651424.000000	3460.720459	1.296631
3861	239561200.000000	3459.417480	1.302979
3862	239471376.000000	3458.120361	1.297119
3863	239381584.000000	3456.823730	1.296631
3864	239291824.000000	3455.527588	1.296143
3865	239202224.000000	3454.233643	1.293945
3866	239112736.000000	3452.941406	1.292236
3867	239023136.000000	3451.647461	1.293945
3868	238932992.000000	3450.345703	1.301758
3869	238843232.000000	3449.049561	1.296143
3870	238754112.000000	3447.762695	1.286865
3871	238664624.000000	3446.470215	1.292480
3872	238575584.000000	3445.184570	1.285645
3873	238486512.000000	3443.898193	1.286377
3874	238397648.000000	3442.614990	1.283203
3875	238308512.000000	3441.327881	1.287109
3876	238219488.000000	3440.042236	1.285645
3877	238130448.000000	3438.756592	1.285645
3878	238041568.000000	3437.472900	1.283691
3879	237952400.000000	3436.185303	1.287598
3880	237864048.000000	3434.909424	1.275879
3881	237775424.000000	3433.629639	1.279785
3882	237686528.000000	3432.345947	1.283691
3883	237597968.000000	3431.067139	1.278809
3884	237509280.000000	3429.786377	1.280762
3885	237421008.000000	3428.511719	1.274658
3886	237332576.000000	3427.234619	1.277100
3887	237244128.000000	3425.957520	1.277100
3888	237155728.000000	3424.680908	1.276611
3889	237067232.000000	3423.403076	1.277832
3890	236979216.000000	3422.132080	1.270996
3891	236890896.000000	3420.856445	1.275635
3892	236803008.000000	3419.587402	1.269043
3893	236714944.000000	3418.315674	1.271729
3894	236626624.000000	3417.040283	1.275391
3895	236538896.000000	3415.773438	1.266846
3896	236451264.000000	3414.508057	1.265381
3897	236363744.000000	3413.244141	1.263916
3898	236276304.000000	3411.981445	1.262695
3899	236188560.000000	3410.714355	1.267090
3900	236101216.000000	3409.453125	1.261230
3901	236013744.000000	3408.189941	1.263184
3902	235926160.000000	3406.925049	1.264893
3903	235838720.000000	3405.662354	1.262695
3904	235751200.000000	3404.398682	1.263672
3905	235664240.000000	3403.142822	1.255859
3906	235576896.000000	3401.881592	1.261230
3907	235488800.000000	3400.609375	1.272217
3908	235401200.000000	3399.344482	1.264893
3909	235314144.000000	3398.087158	1.257324
3910	235226864.000000	3396.826904	1.260254
3911	235139760.000000	3395.569092	1.257812
3912	235053056.000000	3394.316895	1.252197
3913	234966448.000000	3393.066406	1.250488
3914	234879808.000000	3391.815186	1.251221
3915	234793680.000000	3390.571533	1.243652
3916	234707248.000000	3389.323242	1.248291
3917	234621024.000000	3388.078125	1.245117
3918	234533984.000000	3386.821289	1.256836
3919	234447648.000000	3385.574463	1.246826
3920	234361200.000000	3384.326172	1.248291
3921	234274944.000000	3383.080566	1.245605
3922	234188256.000000	3381.828613	1.251953
3923	234101904.000000	3380.581787	1.246826
3924	234015584.000000	3379.335205	1.246582
3925	233929776.000000	3378.096191	1.239014
3926	233843088.000000	3376.844238	1.251953
3927	233756384.000000	3375.592285	1.251953
3928	233670192.000000	3374.347412	1.244873
3929	233584064.000000	3373.103760	1.243652
3930	233498304.000000	3371.865234	1.238525
3931	233412976.000000	3370.633057	1.232178
3932	233327472.000000	3369.398438	1.234619
3933	233241920.000000	3368.163086	1.235352
3934	233156336.000000	3366.927002	1.236084
3935	233070960.000000	3365.694336	1.232666
3936	232985280.000000	3364.457031	1.237305
3937	232899712.000000	3363.221191	1.235840
3938	232813696.000000	3361.979248	1.241943
3939	232728496.000000	3360.748779	1.230469
3940	232643520.000000	3359.521729	1.227051
3941	232557952.000000	3358.286133	1.235596
3942	232472736.000000	3357.055420	1.230713
3943	232387232.000000	3355.820801	1.234619
3944	232302128.000000	3354.591797	1.229004
3945	232217104.000000	3353.364014	1.227783
3946	232131344.000000	3352.125488	1.238525
3947	232046336.000000	3350.897949	1.227539
3948	231961360.000000	3349.670898	1.227051
3949	231876640.000000	3348.447510	1.223389
3950	231792128.000000	3347.227051	1.220459
3951	231707472.000000	3346.004639	1.222412
3952	231623232.000000	3344.788086	1.216553
3953	231538352.000000	3343.562500	1.225586
3954	231454096.000000	3342.345703	1.216797
3955	231369600.000000	3341.125488	1.220215
3956	231285120.000000	3339.905518	1.219971
3957	231200272.000000	3338.680420	1.225098
3958	231115776.000000	3337.460205	1.220215
